Training with CNNTD3 on cuda for 60 epochs, reward=harsh
2026-07-08 18:37 | WARNING  | The state dimension 4 of r0 is larger than the desired dimension 3, the state dimension is truncated
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_8 at state [9.83, 0.85, 0.93]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_4 at state [3.7, 8.47, -2.6]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_6 at state [4.83, 8.61, -2.59]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_7 at state [7.45, 1.53, 0.28]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_5 at state [2.99, 5.81, -0.1]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_8 at state [8.56, 9.83, 3.06]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_5 at state [4.83, 6.03, -1.24]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_3 at state [3.98, 1.72, 0.26]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_8 at state [2.49, 0.16, -0.21]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_8 at state [8.71, 9.86, 2.3]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_1 at state [1.96, 0.31, -0.64]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_3 at state [6.28, 1.57, 0.0]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_3 at state [8.8, 5.89, 1.69]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_8 at state [9.84, 4.18, 1.09]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_4 at state [3.51, 1.23, 1.66]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_7 at state [6.6, 8.89, -2.81]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_8 at state [8.63, 9.92, 2.35]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_2 at state [3.94, 8.18, 0.33]
2026-07-08 18:40 | WARNING  | robot_0 collided with obstacle_2 at state [9.47, 7.38, 2.2]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_3 at state [8.91, 1.95, -0.0]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_8 at state [9.81, 1.75, 0.79]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_1 at state [0.52, 8.6, -1.34]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_4 at state [3.33, 8.57, -2.19]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_3 at state [4.34, 3.39, 0.88]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_5 at state [3.65, 1.42, 0.71]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_5 at state [6.22, 4.28, 0.69]
..............................................
Epoch 2. Evaluating scenarios
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_8 at state [1.54, 0.18, 0.03]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_1 at state [8.5, 3.73, 0.48]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_2 at state [4.0, 2.78, 2.04]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_7 at state [8.86, 7.15, 2.05]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_8 at state [9.83, 2.46, 0.76]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_7 at state [1.79, 6.93, -2.22]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_8 at state [0.15, 9.33, -2.33]
Average Reward: -89.43276840083902
Average Collision rate: 0.7
Average Goal rate: 0.3
..............................................
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_3 at state [3.39, 4.3, -0.04]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_6 at state [7.2, 8.63, -1.77]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_1 at state [7.72, 7.6, -1.18]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_1 at state [3.23, 6.25, -1.88]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_8 at state [1.37, 0.2, -0.53]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_1 at state [9.31, 2.7, 2.78]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_2 at state [5.99, 8.41, 2.71]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_8 at state [9.85, 6.43, -0.91]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_7 at state [3.93, 1.0, -0.03]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_8 at state [8.44, 9.87, 2.51]
2026-07-08 18:41 | WARNING  | robot_0 collided with obstacle_8 at state [9.17, 9.93, 2.32]
2026-07-08 18:42 | WARNING  | robot_0 collided with obstacle_8 at state [9.83, 1.05, 0.56]
2026-07-08 18:42 | WARNING  | robot_0 collided with obstacle_8 at state [9.89, 0.67, 0.67]
2026-07-08 18:42 | WARNING  | robot_0 collided with obstacle_2 at state [6.89, 8.1, -1.25]
2026-07-08 18:42 | WARNING  | robot_0 collided with obstacle_5 at state [9.36, 2.21, 1.8]
2026-07-08 18:42 | WARNING  | robot_0 collided with obstacle_7 at state [7.28, 7.66, 0.3]
2026-07-08 18:42 | WARNING  | robot_0 collided with obstacle_3 at state [7.47, 2.46, 0.28]
2026-07-08 18:42 | WARNING  | robot_0 collided with obstacle_4 at state [2.81, 4.37, -1.1]
2026-07-08 18:43 | WARNING  | robot_0 collided with obstacle_6 at state [6.72, 0.66, 0.12]
2026-07-08 18:43 | WARNING  | robot_0 collided with obstacle_4 at state [0.95, 7.5, -1.97]
2026-07-08 18:43 | WARNING  | robot_0 collided with obstacle_8 at state [9.85, 1.08, 1.45]
2026-07-08 18:44 | WARNING  | robot_0 collided with obstacle_3 at state [5.95, 0.88, -0.21]
2026-07-08 18:44 | WARNING  | robot_0 collided with obstacle_2 at state [7.3, 5.62, -2.79]
2026-07-08 18:44 | WARNING  | robot_0 collided with obstacle_1 at state [0.72, 8.02, 1.85]
2026-07-08 18:44 | WARNING  | robot_0 collided with obstacle_5 at state [8.37, 8.88, -1.56]
2026-07-08 18:44 | WARNING  | robot_0 collided with obstacle_3 at state [8.16, 3.48, 1.84]
..............................................
Epoch 3. Evaluating scenarios
2026-07-08 18:44 | WARNING  | robot_0 collided with obstacle_4 at state [5.94, 6.08, 2.8]
2026-07-08 18:44 | WARNING  | robot_0 collided with obstacle_5 at state [7.11, 2.52, 0.9]
2026-07-08 18:45 | WARNING  | robot_0 collided with obstacle_6 at state [0.66, 6.5, -1.52]
2026-07-08 18:45 | WARNING  | robot_0 collided with obstacle_4 at state [5.83, 8.67, 0.34]
2026-07-08 18:45 | WARNING  | robot_0 collided with obstacle_4 at state [5.1, 7.12, 0.0]
Average Reward: -6.088302333277815
Average Collision rate: 0.4
Average Goal rate: 0.2
..............................................
2026-07-08 18:45 | WARNING  | robot_0 collided with obstacle_7 at state [7.05, 4.49, -2.03]
2026-07-08 18:45 | WARNING  | robot_0 collided with obstacle_3 at state [7.55, 3.52, -1.83]
2026-07-08 18:46 | WARNING  | robot_0 collided with obstacle_2 at state [5.53, 2.3, -0.77]
2026-07-08 18:46 | WARNING  | robot_0 collided with obstacle_6 at state [8.23, 9.18, -2.88]
2026-07-08 18:46 | WARNING  | robot_0 collided with obstacle_3 at state [4.72, 4.16, 2.0]
2026-07-08 18:46 | WARNING  | robot_0 collided with obstacle_2 at state [7.23, 7.01, 2.56]
2026-07-08 18:46 | WARNING  | robot_0 collided with obstacle_7 at state [9.27, 7.7, -1.18]
2026-07-08 18:46 | WARNING  | robot_0 collided with obstacle_5 at state [1.03, 8.74, -0.69]
2026-07-08 18:46 | WARNING  | robot_0 collided with obstacle_5 at state [2.23, 1.23, 1.62]
2026-07-08 18:46 | WARNING  | robot_0 collided with obstacle_4 at state [5.26, 6.58, -1.72]
2026-07-08 18:47 | WARNING  | robot_0 collided with obstacle_2 at state [8.61, 7.59, -1.28]
2026-07-08 18:47 | WARNING  | robot_0 collided with obstacle_3 at state [5.52, 1.18, 1.43]
2026-07-08 18:47 | WARNING  | robot_0 collided with obstacle_1 at state [5.0, 5.16, 0.8]
2026-07-08 18:47 | WARNING  | robot_0 collided with obstacle_3 at state [3.12, 0.83, 0.19]
2026-07-08 18:48 | WARNING  | robot_0 collided with obstacle_5 at state [3.69, 3.49, 1.58]
2026-07-08 18:48 | WARNING  | robot_0 collided with obstacle_3 at state [2.84, 2.11, 1.58]
2026-07-08 18:48 | WARNING  | robot_0 collided with obstacle_3 at state [1.32, 3.81, -0.23]
2026-07-08 18:48 | WARNING  | robot_0 collided with obstacle_2 at state [6.82, 8.45, -2.81]
2026-07-08 18:48 | WARNING  | robot_0 collided with obstacle_2 at state [8.93, 3.19, 2.7]
2026-07-08 18:49 | WARNING  | robot_0 collided with obstacle_4 at state [3.61, 8.6, 0.91]
2026-07-08 18:49 | WARNING  | robot_0 collided with obstacle_1 at state [3.24, 5.4, 1.59]
..............................................
Epoch 4. Evaluating scenarios
2026-07-08 18:49 | WARNING  | robot_0 collided with obstacle_2 at state [6.62, 9.16, 2.79]
2026-07-08 18:49 | WARNING  | robot_0 collided with obstacle_3 at state [5.32, 3.35, -1.03]
2026-07-08 18:50 | WARNING  | robot_0 collided with obstacle_5 at state [4.71, 2.03, 2.99]
Average Reward: -42.862041334404864
Average Collision rate: 0.3
Average Goal rate: 0.4
..............................................
2026-07-08 18:50 | WARNING  | robot_0 collided with obstacle_5 at state [4.95, 2.78, 1.32]
2026-07-08 18:51 | WARNING  | robot_0 collided with obstacle_2 at state [8.33, 2.89, 2.96]
2026-07-08 18:51 | WARNING  | robot_0 collided with obstacle_4 at state [5.81, 4.95, 1.15]
2026-07-08 18:51 | WARNING  | robot_0 collided with obstacle_1 at state [5.33, 4.05, 3.09]
2026-07-08 18:51 | WARNING  | robot_0 collided with obstacle_5 at state [6.6, 8.21, 0.6]
2026-07-08 18:51 | WARNING  | robot_0 collided with obstacle_2 at state [6.17, 4.93, -2.76]
2026-07-08 18:51 | WARNING  | robot_0 collided with obstacle_3 at state [1.14, 2.94, 1.74]
2026-07-08 18:51 | WARNING  | robot_0 collided with obstacle_5 at state [5.52, 1.28, 3.11]
2026-07-08 18:52 | WARNING  | robot_0 collided with obstacle_4 at state [5.87, 8.26, -0.17]
2026-07-08 18:52 | WARNING  | robot_0 collided with obstacle_4 at state [5.65, 5.49, 0.47]
2026-07-08 18:52 | WARNING  | robot_0 collided with obstacle_5 at state [6.23, 1.07, -2.84]
2026-07-08 18:52 | WARNING  | robot_0 collided with obstacle_3 at state [4.15, 3.08, 0.54]
2026-07-08 18:52 | WARNING  | robot_0 collided with obstacle_1 at state [2.53, 2.21, -0.25]
2026-07-08 18:52 | WARNING  | robot_0 collided with obstacle_6 at state [1.43, 5.54, -0.69]
2026-07-08 18:52 | WARNING  | robot_0 collided with obstacle_6 at state [4.96, 2.67, -0.19]
2026-07-08 18:52 | WARNING  | robot_0 collided with obstacle_1 at state [1.87, 7.01, -0.58]
2026-07-08 18:53 | WARNING  | robot_0 collided with obstacle_4 at state [4.99, 8.38, 0.0]
2026-07-08 18:53 | WARNING  | robot_0 collided with obstacle_3 at state [5.38, 2.88, 3.06]
2026-07-08 18:53 | WARNING  | robot_0 collided with obstacle_4 at state [7.61, 2.08, 2.66]
2026-07-08 18:53 | WARNING  | robot_0 collided with obstacle_3 at state [7.88, 4.63, 0.9]
..............................................
Epoch 5. Evaluating scenarios
2026-07-08 18:54 | WARNING  | robot_0 collided with obstacle_6 at state [3.83, 2.58, 0.3]
2026-07-08 18:54 | WARNING  | robot_0 collided with obstacle_4 at state [6.31, 4.47, 1.41]
2026-07-08 18:54 | WARNING  | robot_0 collided with obstacle_4 at state [0.55, 4.17, -1.25]
2026-07-08 18:54 | WARNING  | robot_0 collided with obstacle_6 at state [1.95, 3.48, 0.76]
2026-07-08 18:54 | WARNING  | robot_0 collided with obstacle_2 at state [8.67, 7.35, 2.54]
Average Reward: -76.62284063111893
Average Collision rate: 0.5
Average Goal rate: 0.3
..............................................
2026-07-08 18:54 | WARNING  | robot_0 collided with obstacle_6 at state [6.28, 2.07, 0.44]
2026-07-08 18:54 | WARNING  | robot_0 collided with obstacle_4 at state [6.38, 7.2, -1.46]
2026-07-08 18:54 | WARNING  | robot_0 collided with obstacle_3 at state [6.23, 3.74, -1.09]
2026-07-08 18:54 | WARNING  | robot_0 collided with obstacle_4 at state [8.52, 6.77, -1.15]
2026-07-08 18:54 | WARNING  | robot_0 collided with obstacle_7 at state [2.86, 2.23, 1.21]
2026-07-08 18:55 | WARNING  | robot_0 collided with obstacle_1 at state [6.78, 5.43, -1.38]
2026-07-08 18:55 | WARNING  | robot_0 collided with obstacle_4 at state [5.5, 8.51, 2.41]
2026-07-08 18:55 | WARNING  | robot_0 collided with obstacle_3 at state [5.5, 5.85, 2.97]
2026-07-08 18:56 | WARNING  | robot_0 collided with obstacle_2 at state [1.27, 5.35, 1.83]
2026-07-08 18:56 | WARNING  | robot_0 collided with obstacle_4 at state [4.43, 7.16, -2.36]
2026-07-08 18:57 | WARNING  | robot_0 collided with obstacle_3 at state [4.67, 2.77, 2.08]
2026-07-08 18:57 | WARNING  | robot_0 collided with obstacle_2 at state [7.05, 8.68, 0.6]
2026-07-08 18:57 | WARNING  | robot_0 collided with obstacle_2 at state [5.91, 7.92, 0.32]
2026-07-08 18:57 | WARNING  | robot_0 collided with obstacle_3 at state [6.77, 8.7, -0.25]
2026-07-08 18:58 | WARNING  | robot_0 collided with obstacle_6 at state [4.86, 1.4, 2.6]
2026-07-08 18:58 | WARNING  | robot_0 collided with obstacle_1 at state [8.26, 2.9, 2.47]
2026-07-08 18:58 | WARNING  | robot_0 collided with obstacle_4 at state [6.97, 8.32, 2.77]
2026-07-08 18:58 | WARNING  | robot_0 collided with obstacle_3 at state [1.73, 3.09, 2.03]
2026-07-08 18:58 | WARNING  | robot_0 collided with obstacle_2 at state [8.93, 6.84, 0.17]
..............................................
Epoch 6. Evaluating scenarios
2026-07-08 18:59 | WARNING  | robot_0 collided with obstacle_1 at state [6.41, 7.36, -1.63]
2026-07-08 18:59 | WARNING  | robot_0 collided with obstacle_3 at state [4.29, 0.95, -0.54]
2026-07-08 18:59 | WARNING  | robot_0 collided with obstacle_4 at state [5.89, 2.03, 2.85]
Average Reward: -7.330235751527136
Average Collision rate: 0.3
Average Goal rate: 0.4
..............................................
2026-07-08 18:59 | WARNING  | robot_0 collided with obstacle_1 at state [4.08, 6.65, -1.47]
2026-07-08 19:00 | WARNING  | robot_0 collided with obstacle_7 at state [8.92, 3.63, -1.2]
2026-07-08 19:00 | WARNING  | robot_0 collided with obstacle_1 at state [4.26, 3.88, 0.18]
2026-07-08 19:01 | WARNING  | robot_0 collided with obstacle_6 at state [9.1, 1.81, 2.5]
2026-07-08 19:02 | WARNING  | robot_0 collided with obstacle_2 at state [5.86, 8.95, -2.58]
2026-07-08 19:02 | WARNING  | robot_0 collided with obstacle_1 at state [7.63, 8.31, -2.23]
2026-07-08 19:03 | WARNING  | robot_0 collided with obstacle_1 at state [5.17, 7.94, -2.43]
2026-07-08 19:03 | WARNING  | robot_0 collided with obstacle_1 at state [6.28, 4.82, 3.13]
2026-07-08 19:03 | WARNING  | robot_0 collided with obstacle_2 at state [8.32, 8.56, -2.47]
2026-07-08 19:03 | WARNING  | robot_0 collided with obstacle_4 at state [4.06, 9.16, 2.8]
2026-07-08 19:04 | WARNING  | robot_0 collided with obstacle_3 at state [7.82, 5.7, -3.04]
..............................................
Epoch 7. Evaluating scenarios
2026-07-08 19:04 | WARNING  | robot_0 collided with obstacle_3 at state [7.33, 6.23, -1.76]
2026-07-08 19:04 | WARNING  | robot_0 collided with obstacle_3 at state [1.74, 4.27, -1.32]
Average Reward: -86.4449050514747
Average Collision rate: 0.2
Average Goal rate: 0.2
..............................................
2026-07-08 19:06 | WARNING  | robot_0 collided with obstacle_2 at state [2.33, 4.19, 1.6]
2026-07-08 19:06 | WARNING  | robot_0 collided with obstacle_3 at state [6.01, 2.3, -2.61]
2026-07-08 19:07 | WARNING  | robot_0 collided with obstacle_1 at state [7.65, 1.35, -0.49]
2026-07-08 19:08 | WARNING  | robot_0 collided with obstacle_1 at state [4.77, 5.28, 2.88]
2026-07-08 19:08 | WARNING  | robot_0 collided with obstacle_3 at state [2.14, 2.14, 1.05]
2026-07-08 19:08 | WARNING  | robot_0 collided with obstacle_2 at state [4.08, 1.67, 1.44]
2026-07-08 19:08 | WARNING  | robot_0 collided with obstacle_4 at state [1.16, 5.39, -1.74]
2026-07-08 19:08 | WARNING  | robot_0 collided with obstacle_5 at state [7.16, 7.39, 0.3]
2026-07-08 19:09 | WARNING  | robot_0 collided with obstacle_6 at state [7.59, 5.26, 0.54]
2026-07-08 19:09 | WARNING  | robot_0 collided with obstacle_3 at state [6.66, 7.43, -1.37]
2026-07-08 19:09 | WARNING  | robot_0 collided with obstacle_4 at state [1.06, 2.95, -0.85]
2026-07-08 19:09 | WARNING  | robot_0 collided with obstacle_3 at state [2.04, 7.6, -1.06]
2026-07-08 19:10 | WARNING  | robot_0 collided with obstacle_4 at state [2.65, 6.1, -0.97]
..............................................
Epoch 8. Evaluating scenarios
Average Reward: -44.17856704438594
Average Collision rate: 0.0
Average Goal rate: 0.0
..............................................
2026-07-08 19:12 | WARNING  | robot_0 collided with obstacle_5 at state [4.29, 4.18, 0.24]
2026-07-08 19:12 | WARNING  | robot_0 collided with obstacle_2 at state [3.88, 4.45, 0.95]
2026-07-08 19:12 | WARNING  | robot_0 collided with obstacle_2 at state [1.45, 5.97, 1.35]
2026-07-08 19:13 | WARNING  | robot_0 collided with obstacle_2 at state [6.96, 7.4, -1.54]
2026-07-08 19:13 | WARNING  | robot_0 collided with obstacle_2 at state [8.27, 7.0, -1.3]
2026-07-08 19:13 | WARNING  | robot_0 collided with obstacle_1 at state [6.58, 4.54, 2.71]
